ID;SKU;Permalink;_cost;_reference;_sref1;_sref2;"Regular Price";"Tax Class";Title
6412;PAPPRD1000-o-1000-h-1000-gris-sourie-g587;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1000-h-1000&attribute_pa_color=gris-sourie-g587;243,30735;PAPPRD1000;G587;;408.627261;standard;"POT ROND DECO LISSE - ø 1000 - H 1000, Gris souris G587"
6413;PAPPRD1000-o-1000-h-1000-ivoire-b715;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1000-h-1000&attribute_pa_color=ivoire-b715;243,30735;PAPPRD1000;B715;;408.627261;standard;"POT ROND DECO LISSE - ø 1000 - H 1000, Ivoire B715"
6414;PAPPRD1000-o-1000-h-1000-jaune-moutarde-j713;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1000-h-1000&attribute_pa_color=jaune-moutarde-j713;243,30735;PAPPRD1000;J713;;408.627261;standard;"POT ROND DECO LISSE - ø 1000 - H 1000, Jaune Moutarde J713"
6415;PAPPRD1000-o-1000-h-1000-noir;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1000-h-1000&attribute_pa_color=noir;243,30735;PAPPRD1000;NOIR;;408.627261;standard;"POT ROND DECO LISSE - ø 1000 - H 1000, Noir"
6416;PAPPRD1000-o-1000-h-1000-orange-or548;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1000-h-1000&attribute_pa_color=orange-or548;243,30735;PAPPRD1000;OR548;;408.627261;standard;"POT ROND DECO LISSE - ø 1000 - H 1000, Orange OR548"
6417;PAPPRD1000-o-1000-h-1000-rouge-r701;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1000-h-1000&attribute_pa_color=rouge-r701;243,30735;PAPPRD1000;R701;;408.627261;standard;"POT ROND DECO LISSE - ø 1000 - H 1000, Rouge R701"
6418;PAPPRD1000-o-1000-h-1000-sable;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1000-h-1000&attribute_pa_color=sable;243,30735;PAPPRD1000;SABLE;;408.627261;standard;"POT ROND DECO LISSE - ø 1000 - H 1000, Sable"
6419;PAPPRD1000-o-1000-h-1000-taupe-g1519;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1000-h-1000&attribute_pa_color=taupe-g1519;243,30735;PAPPRD1000;G1519;;408.627261;standard;"POT ROND DECO LISSE - ø 1000 - H 1000, Taupe G1519"
6420;PAPPRD1000-o-1000-h-1000-terre-cuite;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1000-h-1000&attribute_pa_color=terre-cuite;243,30735;PAPPRD1000;TC;;408.627261;standard;"POT ROND DECO LISSE - ø 1000 - H 1000, Terre cuite TC"
6421;PAPPRD1000-o-1000-h-1000-terre-cuite-vieillie;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1000-h-1000&attribute_pa_color=terre-cuite-vieillie;243,30735;PAPPRD1000;TCV;;408.627261;standard;"POT ROND DECO LISSE - ø 1000 - H 1000, Terre cuite vieillie TCV"
6422;PAPPRD1000-o-1000-h-1000-vert-anis-v1318;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1000-h-1000&attribute_pa_color=vert-anis-v1318;243,30735;PAPPRD1000;V1318;;408.627261;standard;"POT ROND DECO LISSE - ø 1000 - H 1000, Vert anis V1318"
6423;PAPPRD1000-o-1000-h-1000-vert-olive-v712;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1000-h-1000&attribute_pa_color=vert-olive-v712;243,30735;PAPPRD1000;V712;;408.627261;standard;"POT ROND DECO LISSE - ø 1000 - H 1000, Vert olive G712"
6424;PAPPRD1000-o-1000-h-1000-vert-sapin-v414;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1000-h-1000&attribute_pa_color=vert-sapin-v414;243,30735;PAPPRD1000;V414;;408.627261;standard;"POT ROND DECO LISSE - ø 1000 - H 1000, Vert sapin V414"
6425;PAPPRD1200-o-1200-h-1200-aubergine-vl714;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1200-h-1200&attribute_pa_color=aubergine-vl714;352,78815;PAPPRD1200;VL714;;552.873069;standard;"POT ROND DECO LISSE - ø 1200 - H 1200, Aubergine VL714"
6426;PAPPRD1200-o-1200-h-1200-bleu-azur-bl314;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1200-h-1200&attribute_pa_color=bleu-azur-bl314;352,78815;PAPPRD1200;BL314;;552.873069;standard;"POT ROND DECO LISSE - ø 1200 - H 1200, Bleu azur BL314"
6427;PAPPRD1200-o-1200-h-1200-bleu-canard-bl1984;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1200-h-1200&attribute_pa_color=bleu-canard-bl1984;352,78815;PAPPRD1200;BL1984;;552.873069;standard;"POT ROND DECO LISSE - ø 1200 - H 1200, Bleu canard BL1984"
6428;PAPPRD1200-o-1200-h-1200-bleu-cobalt-bl102;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1200-h-1200&attribute_pa_color=bleu-cobalt-bl102;352,78815;PAPPRD1200;BL102;;552.873069;standard;"POT ROND DECO LISSE - ø 1200 - H 1200, Bleu cobalt BL102"
6429;PAPPRD1200-o-1200-h-1200-bordeaux-r747;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1200-h-1200&attribute_pa_color=bordeaux-r747;352,78815;PAPPRD1200;R747;;552.873069;standard;"POT ROND DECO LISSE - ø 1200 - H 1200, Bordeaux R747"
6430;PAPPRD1200-o-1200-h-1200-chocolat-br350;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1200-h-1200&attribute_pa_color=chocolat-br350;352,78815;PAPPRD1200;BR350;;552.873069;standard;"POT ROND DECO LISSE - ø 1200 - H 1200, Chocolat BR350"
6431;PAPPRD1200-o-1200-h-1200-fuchsia-r615;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1200-h-1200&attribute_pa_color=fuchsia-r615;352,78815;PAPPRD1200;R615;;552.873069;standard;"POT ROND DECO LISSE - ø 1200 - H 1200, Fuchsia R615"
6432;PAPPRD1200-o-1200-h-1200-gris-anthracite-g932;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1200-h-1200&attribute_pa_color=gris-anthracite-g932;352,78815;PAPPRD1200;G932;;552.873069;standard;"POT ROND DECO LISSE - ø 1200 - H 1200, Gris Anthracite G932"
6433;PAPPRD1200-o-1200-h-1200-gris-sourie-g587;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1200-h-1200&attribute_pa_color=gris-sourie-g587;352,78815;PAPPRD1200;G587;;552.873069;standard;"POT ROND DECO LISSE - ø 1200 - H 1200, Gris souris G587"
6434;PAPPRD1200-o-1200-h-1200-ivoire-b715;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1200-h-1200&attribute_pa_color=ivoire-b715;352,78815;PAPPRD1200;B715;;552.873069;standard;"POT ROND DECO LISSE - ø 1200 - H 1200, Ivoire B715"
6435;PAPPRD1200-o-1200-h-1200-jaune-moutarde-j713;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1200-h-1200&attribute_pa_color=jaune-moutarde-j713;352,78815;PAPPRD1200;J713;;552.873069;standard;"POT ROND DECO LISSE - ø 1200 - H 1200, Jaune Moutarde J713"
6436;PAPPRD1200-o-1200-h-1200-noir;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1200-h-1200&attribute_pa_color=noir;352,78815;PAPPRD1200;NOIR;;552.873069;standard;"POT ROND DECO LISSE - ø 1200 - H 1200, Noir"
6437;PAPPRD1200-o-1200-h-1200-orange-or548;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1200-h-1200&attribute_pa_color=orange-or548;352,78815;PAPPRD1200;OR548;;552.873069;standard;"POT ROND DECO LISSE - ø 1200 - H 1200, Orange OR548"
6438;PAPPRD1200-o-1200-h-1200-rouge-r701;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1200-h-1200&attribute_pa_color=rouge-r701;352,78815;PAPPRD1200;R701;;552.873069;standard;"POT ROND DECO LISSE - ø 1200 - H 1200, Rouge R701"
6439;PAPPRD1200-o-1200-h-1200-sable;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1200-h-1200&attribute_pa_color=sable;352,78815;PAPPRD1200;SABLE;;552.873069;standard;"POT ROND DECO LISSE - ø 1200 - H 1200, Sable"
6440;PAPPRD1200-o-1200-h-1200-taupe-g1519;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1200-h-1200&attribute_pa_color=taupe-g1519;352,78815;PAPPRD1200;G1519;;552.873069;standard;"POT ROND DECO LISSE - ø 1200 - H 1200, Taupe G1519"
6441;PAPPRD1200-o-1200-h-1200-terre-cuite;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1200-h-1200&attribute_pa_color=terre-cuite;352,78815;PAPPRD1200;TC;;552.873069;standard;"POT ROND DECO LISSE - ø 1200 - H 1200, Terre cuite TC"
6442;PAPPRD1200-o-1200-h-1200-terre-cuite-vieillie;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1200-h-1200&attribute_pa_color=terre-cuite-vieillie;352,78815;PAPPRD1200;TCV;;552.873069;standard;"POT ROND DECO LISSE - ø 1200 - H 1200, Terre cuite vieillie TCV"
6443;PAPPRD1200-o-1200-h-1200-vert-anis-v1318;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1200-h-1200&attribute_pa_color=vert-anis-v1318;352,78815;PAPPRD1200;V1318;;552.873069;standard;"POT ROND DECO LISSE - ø 1200 - H 1200, Vert anis V1318"
6444;PAPPRD1200-o-1200-h-1200-vert-olive-v712;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1200-h-1200&attribute_pa_color=vert-olive-v712;352,78815;PAPPRD1200;V712;;552.873069;standard;"POT ROND DECO LISSE - ø 1200 - H 1200, Vert olive G712"
6445;PAPPRD1200-o-1200-h-1200-vert-sapin-v414;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1200-h-1200&attribute_pa_color=vert-sapin-v414;352,78815;PAPPRD1200;V414;;552.873069;standard;"POT ROND DECO LISSE - ø 1200 - H 1200, Vert sapin V414"
6446;PAPPRD1400-o-1410-h-1410-aubergine-vl714;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1410-h-1410&attribute_pa_color=aubergine-vl714;498,7554;PAPPRD1400;VL714;;758.211804;standard;"POT ROND DECO LISSE - ø 1410 - H 1410, Aubergine VL714"
6447;PAPPRD1400-o-1410-h-1410-bleu-azur-bl314;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1410-h-1410&attribute_pa_color=bleu-azur-bl314;498,7554;PAPPRD1400;BL314;;758.211804;standard;"POT ROND DECO LISSE - ø 1410 - H 1410, Bleu azur BL314"
6448;PAPPRD1400-o-1410-h-1410-bleu-canard-bl1984;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1410-h-1410&attribute_pa_color=bleu-canard-bl1984;498,7554;PAPPRD1400;BL1984;;758.211804;standard;"POT ROND DECO LISSE - ø 1410 - H 1410, Bleu canard BL1984"
6449;PAPPRD1400-o-1410-h-1410-bleu-cobalt-bl102;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1410-h-1410&attribute_pa_color=bleu-cobalt-bl102;498,7554;PAPPRD1400;BL102;;758.211804;standard;"POT ROND DECO LISSE - ø 1410 - H 1410, Bleu cobalt BL102"
6450;PAPPRD1400-o-1410-h-1410-bordeaux-r747;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1410-h-1410&attribute_pa_color=bordeaux-r747;498,7554;PAPPRD1400;R747;;758.211804;standard;"POT ROND DECO LISSE - ø 1410 - H 1410, Bordeaux R747"
6451;PAPPRD1400-o-1410-h-1410-chocolat-br350;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1410-h-1410&attribute_pa_color=chocolat-br350;498,7554;PAPPRD1400;BR350;;758.211804;standard;"POT ROND DECO LISSE - ø 1410 - H 1410, Chocolat BR350"
6452;PAPPRD1400-o-1410-h-1410-fuchsia-r615;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1410-h-1410&attribute_pa_color=fuchsia-r615;498,7554;PAPPRD1400;R615;;758.211804;standard;"POT ROND DECO LISSE - ø 1410 - H 1410, Fuchsia R615"
6453;PAPPRD1400-o-1410-h-1410-gris-anthracite-g932;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1410-h-1410&attribute_pa_color=gris-anthracite-g932;498,7554;PAPPRD1400;G932;;758.211804;standard;"POT ROND DECO LISSE - ø 1410 - H 1410, Gris Anthracite G932"
6454;PAPPRD1400-o-1410-h-1410-gris-sourie-g587;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1410-h-1410&attribute_pa_color=gris-sourie-g587;498,7554;PAPPRD1400;G587;;758.211804;standard;"POT ROND DECO LISSE - ø 1410 - H 1410, Gris souris G587"
6455;PAPPRD1400-o-1410-h-1410-ivoire-b715;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1410-h-1410&attribute_pa_color=ivoire-b715;498,7554;PAPPRD1400;B715;;758.211804;standard;"POT ROND DECO LISSE - ø 1410 - H 1410, Ivoire B715"
6456;PAPPRD1400-o-1410-h-1410-jaune-moutarde-j713;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1410-h-1410&attribute_pa_color=jaune-moutarde-j713;498,7554;PAPPRD1400;J713;;758.211804;standard;"POT ROND DECO LISSE - ø 1410 - H 1410, Jaune Moutarde J713"
6457;PAPPRD1400-o-1410-h-1410-noir;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1410-h-1410&attribute_pa_color=noir;498,7554;PAPPRD1400;NOIR;;758.211804;standard;"POT ROND DECO LISSE - ø 1410 - H 1410, Noir"
6458;PAPPRD1400-o-1410-h-1410-orange-or548;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1410-h-1410&attribute_pa_color=orange-or548;498,7554;PAPPRD1400;OR548;;758.211804;standard;"POT ROND DECO LISSE - ø 1410 - H 1410, Orange OR548"
6459;PAPPRD1400-o-1410-h-1410-rouge-r701;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1410-h-1410&attribute_pa_color=rouge-r701;498,7554;PAPPRD1400;R701;;758.211804;standard;"POT ROND DECO LISSE - ø 1410 - H 1410, Rouge R701"
6460;PAPPRD1400-o-1410-h-1410-sable;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1410-h-1410&attribute_pa_color=sable;498,7554;PAPPRD1400;SABLE;;758.211804;standard;"POT ROND DECO LISSE - ø 1410 - H 1410, Sable"
6461;PAPPRD1400-o-1410-h-1410-taupe-g1519;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1410-h-1410&attribute_pa_color=taupe-g1519;498,7554;PAPPRD1400;G1519;;758.211804;standard;"POT ROND DECO LISSE - ø 1410 - H 1410, Taupe G1519"
6462;PAPPRD1400-o-1410-h-1410-terre-cuite;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1410-h-1410&attribute_pa_color=terre-cuite;498,7554;PAPPRD1400;TC;;758.211804;standard;"POT ROND DECO LISSE - ø 1410 - H 1410, Terre cuite TC"
6463;PAPPRD1400-o-1410-h-1410-terre-cuite-vieillie;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1410-h-1410&attribute_pa_color=terre-cuite-vieillie;498,7554;PAPPRD1400;TCV;;758.211804;standard;"POT ROND DECO LISSE - ø 1410 - H 1410, Terre cuite vieillie TCV"
6464;PAPPRD1400-o-1410-h-1410-vert-anis-v1318;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1410-h-1410&attribute_pa_color=vert-anis-v1318;498,7554;PAPPRD1400;V1318;;758.211804;standard;"POT ROND DECO LISSE - ø 1410 - H 1410, Vert anis V1318"
6465;PAPPRD1400-o-1410-h-1410-vert-olive-v712;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1410-h-1410&attribute_pa_color=vert-olive-v712;498,7554;PAPPRD1400;V712;;758.211804;standard;"POT ROND DECO LISSE - ø 1410 - H 1410, Vert olive G712"
6466;PAPPRD1400-o-1410-h-1410-vert-sapin-v414;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1410-h-1410&attribute_pa_color=vert-sapin-v414;498,7554;PAPPRD1400;V414;;758.211804;standard;"POT ROND DECO LISSE - ø 1410 - H 1410, Vert sapin V414"
6467;PAPPRD1600-o-1605-h-1615-aubergine-vl714;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1605-h-1615&attribute_pa_color=aubergine-vl714;644,87995;PAPPRD1600;VL714;;962.488737;standard;"POT ROND DECO LISSE - ø 1605- H 1615, Aubergine VL714"
6468;PAPPRD1600-o-1605-h-1615-bleu-azur-bl314;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1605-h-1615&attribute_pa_color=bleu-azur-bl314;644,87995;PAPPRD1600;BL314;;962.488737;standard;"POT ROND DECO LISSE - ø 1605- H 1615, Bleu azur BL314"
6469;PAPPRD1600-o-1605-h-1615-bleu-canard-bl1984;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1605-h-1615&attribute_pa_color=bleu-canard-bl1984;644,87995;PAPPRD1600;BL1984;;962.488737;standard;"POT ROND DECO LISSE - ø 1605- H 1615, Bleu canard BL1984"
6470;PAPPRD1600-o-1605-h-1615-bleu-cobalt-bl102;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1605-h-1615&attribute_pa_color=bleu-cobalt-bl102;644,87995;PAPPRD1600;BL102;;962.488737;standard;"POT ROND DECO LISSE - ø 1605- H 1615, Bleu cobalt BL102"
6471;PAPPRD1600-o-1605-h-1615-bordeaux-r747;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1605-h-1615&attribute_pa_color=bordeaux-r747;644,87995;PAPPRD1600;R747;;962.488737;standard;"POT ROND DECO LISSE - ø 1605- H 1615, Bordeaux R747"
6472;PAPPRD1600-o-1605-h-1615-chocolat-br350;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1605-h-1615&attribute_pa_color=chocolat-br350;644,87995;PAPPRD1600;BR350;;962.488737;standard;"POT ROND DECO LISSE - ø 1605- H 1615, Chocolat BR350"
6473;PAPPRD1600-o-1605-h-1615-fuchsia-r615;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1605-h-1615&attribute_pa_color=fuchsia-r615;644,87995;PAPPRD1600;R615;;962.488737;standard;"POT ROND DECO LISSE - ø 1605- H 1615, Fuchsia R615"
6474;PAPPRD1600-o-1605-h-1615-gris-anthracite-g932;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1605-h-1615&attribute_pa_color=gris-anthracite-g932;644,87995;PAPPRD1600;G932;;962.488737;standard;"POT ROND DECO LISSE - ø 1605- H 1615, Gris Anthracite G932"
6475;PAPPRD1600-o-1605-h-1615-gris-sourie-g587;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1605-h-1615&attribute_pa_color=gris-sourie-g587;644,87995;PAPPRD1600;G587;;962.488737;standard;"POT ROND DECO LISSE - ø 1605- H 1615, Gris souris G587"
6476;PAPPRD1600-o-1605-h-1615-ivoire-b715;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-rond-deco-lisse/?attribute_pa_dimensions=o-1605-h-1615&attribute_pa_color=ivoire-b715;644,87995;PAPPRD1600;B715;;962.488737;standard;"POT ROND DECO LISSE - ø 1605- H 1615, Ivoire B715"
